N,eta_j,cadence,p_det,beta,P_sys,mean_repairs,median_MTTR,p05_MTTR,p95_MTTR
200,0.750000,10,0.950000,1.000000,0.977240,2.654500,1097.529021,222.790126,2004.398780
200,0.750000,10,0.950000,1.300000,0.992030,0.766720,1095.343111,221.447146,2012.399139
200,0.750000,10,0.950000,1.500000,0.995710,0.342830,1107.947024,220.769593,2015.640186
200,0.750000,10,0.950000,2.000000,0.999270,0.045420,1095.168000,226.888559,2002.381813
200,0.750000,10,0.950000,2.500000,0.999850,0.006210,1108.454721,250.853680,2235.016372
200,0.750000,10,0.990000,1.000000,0.980290,2.664770,1060.934308,218.786084,1902.338031
200,0.750000,10,0.990000,1.300000,0.992660,0.768960,1059.493341,219.469913,1900.907701
200,0.750000,10,0.990000,1.500000,0.996580,0.342140,1045.961458,217.464379,1903.324317
200,0.750000,10,0.990000,2.000000,0.999550,0.045810,1056.956765,214.986586,1901.126837
200,0.750000,10,0.990000,2.500000,0.999880,0.006340,1014.277922,226.385388,1898.436348
200,0.750000,10,0.995000,1.000000,0.980260,2.667010,1054.594939,217.939186,1892.942658
200,0.750000,10,0.995000,1.300000,0.993770,0.765820,1050.533417,217.584139,1893.244358
200,0.750000,10,0.995000,1.500000,0.996530,0.344820,1047.091784,218.055943,1894.335726
200,0.750000,10,0.995000,2.000000,0.999350,0.046790,1061.548990,218.736569,1890.807678
200,0.750000,10,0.995000,2.500000,0.999950,0.006560,1031.540129,232.068083,1896.488281
200,0.800000,1,0.500000,1.000000,0.994590,2.038540,319.549158,129.958221,939.511510
200,0.800000,1,0.500000,1.300000,0.998330,0.547880,320.407418,131.692889,949.529789
200,0.800000,1,0.500000,1.500000,0.999210,0.233920,318.139839,132.945224,932.761286
200,0.800000,1,0.500000,2.000000,0.999880,0.027650,315.997147,135.083400,921.539249
200,0.800000,1,0.500000,2.500000,0.999960,0.003250,340.502651,139.752629,909.096293
200,0.800000,1,0.700000,1.000000,0.997310,2.042600,257.492260,119.726840,613.678969
200,0.800000,1,0.700000,1.300000,0.999320,0.547940,258.076571,121.271511,610.382343
200,0.800000,1,0.700000,1.500000,0.999650,0.232760,257.821252,122.239535,613.650911
200,0.800000,1,0.700000,2.000000,0.999940,0.027700,260.012370,124.399984,614.333558
200,0.800000,1,0.700000,2.500000,0.999990,0.003540,262.057487,119.485498,619.330645
200,0.800000,1,0.800000,1.000000,0.998340,2.039430,240.393717,115.825255,496.206910
200,0.800000,1,0.800000,1.300000,0.999530,0.551250,241.629346,117.527566,496.510776
200,0.800000,1,0.800000,1.500000,0.999700,0.230720,242.160613,119.917763,500.254035
200,0.800000,1,0.800000,2.000000,1.000000,0.027960,245.376888,121.853566,503.678005
200,0.800000,1,0.800000,2.500000,0.999980,0.003220,233.605031,127.774316,495.825576
200,0.800000,1,0.900000,1.000000,0.999170,2.040090,227.447665,112.491375,412.702484
200,0.800000,1,0.900000,1.300000,0.999770,0.547230,229.516479,115.666931,416.451329
200,0.800000,1,0.900000,1.500000,0.999870,0.231430,228.942328,114.945366,414.418287
200,0.800000,1,0.900000,2.000000,0.999950,0.027260,231.170104,117.585437,424.813976
200,0.800000,1,0.900000,2.500000,0.999990,0.003320,237.597762,116.949686,401.648732
200,0.800000,1,0.950000,1.000000,0.999470,2.050600,222.286376,111.512654,348.672978
200,0.800000,1,0.950000,1.300000,0.999910,0.546720,223.604076,113.697926,348.970490
200,0.800000,1,0.950000,1.500000,0.999920,0.231830,224.454226,115.397316,348.494321
200,0.800000,1,0.950000,2.000000,0.999990,0.026840,222.920752,118.374822,345.417975
200,0.800000,1,0.950000,2.500000,1.000000,0.003200,238.195500,116.280182,349.395018
200,0.800000,1,0.990000,1.000000,0.999660,2.052200,218.092937,110.537627,327.971233
200,0.800000,1,0.990000,1.300000,0.999930,0.549770,218.824790,112.388226,327.678950
200,0.800000,1,0.990000,1.500000,1.000000,0.235390,220.688828,112.800224,328.978740
200,0.800000,1,0.990000,2.000000,1.000000,0.027610,221.519829,111.868714,331.446450
200,0.800000,1,0.990000,2.500000,1.000000,0.003570,223.129364,119.781630,323.269933
200,0.800000,1,0.995000,1.000000,0.999700,2.048310,218.217280,110.050671,326.333644
200,0.800000,1,0.995000,1.300000,0.999880,0.551250,218.404467,112.712718,326.313267
200,0.800000,1,0.995000,1.500000,0.999960,0.232490,219.421123,112.857707,326.402555
200,0.800000,1,0.995000,2.000000,0.999980,0.027830,220.647144,113.311616,333.223735
200,0.800000,1,0.995000,2.500000,1.000000,0.003580,217.857210,111.942615,320.922822
200,0.800000,2,0.500000,1.000000,0.984930,2.032520,503.524307,157.660092,1741.325579
200,0.800000,2,0.500000,1.300000,0.995280,0.546800,500.838626,159.249992,1760.441594
200,0.800000,2,0.500000,1.500000,0.997960,0.231700,507.357255,159.111669,1743.102571
200,0.800000,2,0.500000,2.000000,0.999610,0.027300,505.044079,162.370792,1777.778294
200,0.800000,2,0.500000,2.500000,0.999960,0.003300,497.229061,155.174398,1495.360983
200,0.800000,2,0.700000,1.000000,0.990960,2.040560,387.696569,143.493639,1097.384889
200,0.800000,2,0.700000,1.300000,0.996810,0.545450,389.873348,145.989033,1104.687600
200,0.800000,2,0.700000,1.500000,0.998730,0.230070,388.637784,145.210155,1092.241778
200,0.800000,2,0.700000,2.000000,0.999790,0.027680,395.803635,141.135798,1072.569770
200,0.800000,2,0.700000,2.500000,0.999990,0.003600,410.569247,150.462388,1007.107692
200,0.800000,2,0.800000,1.000000,0.992730,2.036020,354.616566,138.188801,849.733869
200,0.800000,2,0.800000,1.300000,0.997530,0.544660,356.866369,141.439704,850.802839
200,0.800000,2,0.800000,1.500000,0.998850,0.233800,358.127633,140.595586,839.990792
200,0.800000,2,0.800000,2.000000,0.999840,0.026910,350.067909,138.245080,853.928967
200,0.800000,2,0.800000,2.500000,0.999960,0.003110,353.358306,134.225072,935.067574
200,0.800000,2,0.900000,1.000000,0.994640,2.044010,329.582341,134.505244,700.992945
200,0.800000,2,0.900000,1.300000,0.998130,0.543850,331.570874,134.523788,697.696770
200,0.800000,2,0.900000,1.500000,0.998970,0.230510,330.286195,136.580328,709.343337
200,0.800000,2,0.900000,2.000000,0.999830,0.028170,329.345144,139.645193,684.610684
200,0.800000,2,0.900000,2.500000,0.999990,0.003260,331.113064,149.297281,685.683731
200,0.800000,2,0.950000,1.000000,0.994680,2.043730,319.737741,132.049772,533.813352
200,0.800000,2,0.950000,1.300000,0.998320,0.548430,317.580567,134.486337,532.127562
200,0.800000,2,0.950000,1.500000,0.999100,0.230720,322.147909,135.278845,535.412292
200,0.800000,2,0.950000,2.000000,0.999860,0.028090,324.613436,139.357816,541.654056
200,0.800000,2,0.950000,2.500000,0.999950,0.003310,296.030011,132.530302,512.331318
200,0.800000,2,0.990000,1.000000,0.995170,2.039570,311.804492,130.747608,495.844501
200,0.800000,2,0.990000,1.300000,0.998330,0.550330,312.757086,131.897648,496.481173
200,0.800000,2,0.990000,1.500000,0.999300,0.229960,311.342855,132.969446,498.455431
200,0.800000,2,0.990000,2.000000,0.999910,0.027670,311.466033,132.086882,499.022745
200,0.800000,2,0.990000,2.500000,0.999980,0.003370,306.589284,140.967011,491.250328
200,0.800000,2,0.995000,1.000000,0.995480,2.040680,310.342228,130.299129,492.681413
200,0.800000,2,0.995000,1.300000,0.998390,0.547410,313.187649,131.850192,493.189542
200,0.800000,2,0.995000,1.500000,0.999220,0.230240,310.565492,132.096539,493.592143
200,0.800000,2,0.995000,2.000000,0.999870,0.027620,306.614874,133.210183,492.451387
200,0.800000,2,0.995000,2.500000,0.999980,0.003330,324.184985,132.260843,498.563295
200,0.800000,5,0.500000,1.000000,0.960770,1.997210,1048.848722,216.896070,4128.719240
200,0.800000,5,0.500000,1.300000,0.987430,0.536490,1044.449549,216.917288,4145.405833
200,0.800000,5,0.500000,1.500000,0.993920,0.226210,1047.111285,217.399530,4089.382064
200,0.800000,5,0.500000,2.000000,0.998990,0.026370,1039.496669,218.512711,4088.640095
200,0.800000,5,0.500000,2.500000,0.999850,0.002830,1018.186970,196.177248,4479.389724
200,0.800000,5,0.700000,1.000000,0.975810,2.018700,782.137778,190.582137,2541.543753
200,0.800000,5,0.700000,1.300000,0.991900,0.540820,779.067621,190.035007,2522.840569
200,0.800000,5,0.700000,1.500000,0.996510,0.228530,784.756888,190.279434,2560.440246
200,0.800000,5,0.700000,2.000000,0.999390,0.026460,768.301866,184.712686,2493.779000
200,0.800000,5,0.700000,2.500000,0.999880,0.003140,806.853201,181.221958,2460.909279
200,0.800000,5,0.800000,1.000000,0.978750,2.020640,701.354723,182.492438,1913.900880
200,0.800000,5,0.800000,1.300000,0.993660,0.539800,700.867010,183.629930,1906.391665
200,0.800000,5,0.800000,1.500000,0.996920,0.226620,705.233478,183.846308,1905.813386
200,0.800000,5,0.800000,2.000000,0.999620,0.028170,693.340184,187.373896,1904.941166
200,0.800000,5,0.800000,2.500000,0.999950,0.003360,691.644313,214.176207,1709.277579
200,0.800000,5,0.900000,1.000000,0.983560,2.031990,638.820152,174.669681,1554.791192
200,0.800000,5,0.900000,1.300000,0.993990,0.546050,637.022674,175.016351,1564.086822
200,0.800000,5,0.900000,1.500000,0.997380,0.231200,642.126902,176.470548,1567.725086
200,0.800000,5,0.900000,2.000000,0.999720,0.027540,620.640911,179.764768,1551.128126
200,0.800000,5,0.900000,2.500000,0.999950,0.003550,624.832567,147.888227,1669.719472
200,0.800000,5,0.950000,1.000000,0.985300,2.039880,611.756264,172.773184,1089.656600
200,0.800000,5,0.950000,1.300000,0.995090,0.547410,611.221393,174.834381,1088.189585
200,0.800000,5,0.950000,1.500000,0.997620,0.228740,612.823654,173.080713,1082.417652
200,0.800000,5,0.950000,2.000000,0.999640,0.027880,623.506521,187.055867,1095.051544
200,0.800000,5,0.950000,2.500000,0.999960,0.003330,604.945137,161.487781,1166.062666
200,0.800000,5,0.990000,1.000000,0.985450,2.029030,593.230682,170.166998,1016.600914
200,0.800000,5,0.990000,1.300000,0.995060,0.550060,591.677979,171.804473,1018.278545
200,0.800000,5,0.990000,1.500000,0.997820,0.230290,593.486274,171.504842,1014.996060
200,0.800000,5,0.990000,2.000000,0.999640,0.027430,587.793205,171.505537,1020.788521
200,0.800000,5,0.990000,2.500000,0.999970,0.003290,556.268981,159.327578,1022.717544
200,0.800000,5,0.995000,1.000000,0.986050,2.033850,589.121526,169.525058,1010.946258
200,0.800000,5,0.995000,1.300000,0.995160,0.547370,591.179867,170.391707,1011.179301
200,0.800000,5,0.995000,1.500000,0.997940,0.229890,594.326741,173.361308,1013.161023
200,0.800000,5,0.995000,2.000000,0.999620,0.028350,608.506810,171.853948,1008.140237
200,0.800000,5,0.995000,2.500000,0.999920,0.003380,609.738430,183.349721,998.587495
200,0.800000,10,0.500000,1.000000,0.937020,1.963240,1928.059935,305.553921,7934.557013
200,0.800000,10,0.500000,1.300000,0.980200,0.531200,1930.583323,297.757968,7809.526312
200,0.800000,10,0.500000,1.500000,0.990280,0.223640,1944.145426,314.069426,7933.256835
200,0.800000,10,0.500000,2.000000,0.998610,0.026520,1891.201701,306.187278,7663.731491
200,0.800000,10,0.500000,2.500000,0.999730,0.003140,1908.911087,295.481273,7523.517699
200,0.800000,10,0.700000,1.000000,0.963550,2.009050,1436.903930,256.486536,4928.322795
200,0.800000,10,0.700000,1.300000,0.988620,0.537830,1427.227871,254.630793,4902.895335
200,0.800000,10,0.700000,1.500000,0.994080,0.225640,1430.498316,261.066758,4932.995225
200,0.800000,10,0.700000,2.000000,0.999340,0.028040,1376.776711,258.746743,4633.992437
200,0.800000,10,0.700000,2.500000,0.999870,0.003380,1379.331674,247.873319,4503.571933
200,0.800000,10,0.800000,1.000000,0.972990,2.008410,1273.155616,240.866129,3683.343827
200,0.800000,10,0.800000,1.300000,0.991720,0.537710,1273.485835,241.275113,3693.288545
200,0.800000,10,0.800000,1.500000,0.995790,0.228640,1264.777401,233.194752,3692.101669
200,0.800000,10,0.800000,2.000000,0.999180,0.027490,1282.461801,253.080697,3664.827312
200,0.800000,10,0.800000,2.500000,0.999900,0.003350,1214.408923,279.890495,3642.918966
200,0.800000,10,0.900000,1.000000,0.979910,2.023900,1148.143467,227.213096,2979.266878
200,0.800000,10,0.900000,1.300000,0.993770,0.541100,1147.954746,227.762169,2957.091012
200,0.800000,10,0.900000,1.500000,0.997090,0.228530,1150.054423,227.529910,2913.477262
200,0.800000,10,0.900000,2.000000,0.999520,0.027560,1141.310301,227.747328,2893.641698
200,0.800000,10,0.900000,2.500000,0.999820,0.003330,1107.331910,216.918785,2522.568325
200,0.800000,10,0.950000,1.000000,0.982590,2.030020,1095.811731,221.227194,2003.774470
200,0.800000,10,0.950000,1.300000,0.994750,0.545650,1089.095423,222.745153,2003.627867
200,0.800000,10,0.950000,1.500000,0.997370,0.229000,1103.174554,221.352661,1997.061727
200,0.800000,10,0.950000,2.000000,0.999590,0.028270,1119.886239,241.392792,2005.985428
200,0.800000,10,0.950000,2.500000,0.999960,0.003470,1072.777898,227.385452,1970.592133
200,0.800000,10,0.990000,1.000000,0.985390,2.037200,1062.894879,217.812951,1902.665717
200,0.800000,10,0.990000,1.300000,0.994870,0.545390,1057.622530,218.616251,1897.887986
200,0.800000,10,0.990000,1.500000,0.997810,0.229000,1049.547595,218.007543,1901.980958
200,0.800000,10,0.990000,2.000000,0.999650,0.027020,1051.937872,223.535424,1897.530188
200,0.800000,10,0.990000,2.500000,0.999940,0.003300,1031.304823,253.303971,1885.468209
200,0.800000,10,0.995000,1.000000,0.986030,2.027530,1055.271435,217.905035,1893.803193
200,0.800000,10,0.995000,1.300000,0.994920,0.543740,1057.933366,218.295554,1895.917621
200,0.800000,10,0.995000,1.500000,0.997710,0.229420,1047.697292,218.387795,1893.557992
200,0.800000,10,0.995000,2.000000,0.999480,0.028350,1063.358851,212.982635,1882.893486
200,0.800000,10,0.995000,2.500000,0.999910,0.003280,1011.871685,245.530560,1862.885450
200,0.850000,1,0.500000,1.000000,0.995980,1.584730,319.914217,130.041224,937.030389
200,0.850000,1,0.500000,1.300000,0.998800,0.398910,321.651040,131.084306,946.469364
200,0.850000,1,0.500000,1.500000,0.999490,0.161810,320.825510,131.262329,922.752994
200,0.850000,1,0.500000,2.000000,0.999940,0.017520,328.189463,136.442301,952.840299
200,0.850000,1,0.500000,2.500000,0.999990,0.001990,312.765319,134.888932,1052.479508
200,0.850000,1,0.700000,1.000000,0.998290,1.586880,257.982626,119.363807,615.466967
200,0.850000,1,0.700000,1.300000,0.999520,0.394070,257.385561,121.021914,610.279020
200,0.850000,1,0.700000,1.500000,0.999660,0.162150,258.654725,123.115257,615.259906
200,0.850000,1,0.700000,2.000000,0.999930,0.017160,265.413646,123.033265,609.566481
200,0.850000,1,0.700000,2.500000,1.000000,0.002030,261.277018,120.100436,625.677120
200,0.850000,1,0.800000,1.000000,0.998950,1.583280,240.625993,115.392690,495.957551
200,0.850000,1,0.800000,1.300000,0.999720,0.398520,242.728240,118.362632,498.247820
200,0.850000,1,0.800000,1.500000,0.999820,0.158700,241.436456,118.373158,496.833350
200,0.850000,1,0.800000,2.000000,0.999980,0.017590,240.234948,121.290123,496.336472
200,0.850000,1,0.800000,2.500000,1.000000,0.002110,234.471906,116.781084,485.606531
200,0.850000,1,0.900000,1.000000,0.999350,1.588070,228.167201,112.962816,411.455133
200,0.850000,1,0.900000,1.300000,0.999790,0.394900,228.391842,115.238746,414.455788
200,0.850000,1,0.900000,1.500000,0.999940,0.162030,229.679669,115.749159,421.829940
200,0.850000,1,0.900000,2.000000,0.999970,0.016790,234.971853,118.768967,408.640915
200,0.850000,1,0.900000,2.500000,1.000000,0.001860,232.104559,120.070085,453.529034
200,0.850000,1,0.950000,1.000000,0.999630,1.586160,222.132297,110.736950,349.198874
200,0.850000,1,0.950000,1.300000,0.999910,0.399910,223.373333,113.928327,348.422430
200,0.850000,1,0.950000,1.500000,0.999950,0.161990,223.834753,115.038033,349.251823
200,0.850000,1,0.950000,2.000000,0.999990,0.017450,224.049799,119.623971,347.654682
200,0.850000,1,0.950000,2.500000,0.999990,0.002000,213.293653,115.968363,336.976519
200,0.850000,1,0.990000,1.000000,0.999720,1.584760,218.151556,110.514047,327.830827
200,0.850000,1,0.990000,1.300000,0.999900,0.399240,219.385977,111.798729,328.099416
200,0.850000,1,0.990000,1.500000,0.999970,0.161390,219.274950,113.822650,327.490832
200,0.850000,1,0.990000,2.000000,0.999990,0.017270,223.503532,112.085808,327.658517
200,0.850000,1,0.990000,2.500000,1.000000,0.001610,216.534535,115.437039,351.966261
200,0.850000,1,0.995000,1.000000,0.999820,1.579240,217.836514,109.572240,326.270288
200,0.850000,1,0.995000,1.300000,0.999960,0.399420,218.124957,113.078473,326.029010
200,0.850000,1,0.995000,1.500000,0.999990,0.160430,220.511407,113.880497,326.985639
200,0.850000,1,0.995000,2.000000,1.000000,0.017540,218.295842,116.987963,329.790770
200,0.850000,1,0.995000,2.500000,1.000000,0.001690,215.555436,106.384197,319.334867
200,0.850000,2,0.500000,1.000000,0.988750,1.577550,502.574681,157.814359,1737.731262
200,0.850000,2,0.500000,1.300000,0.996580,0.394130,504.247809,160.923072,1759.845760
200,0.850000,2,0.500000,1.500000,0.998410,0.160370,498.568265,160.540793,1740.818205
200,0.850000,2,0.500000,2.000000,0.999830,0.016640,513.565124,154.727559,1701.970045
200,0.850000,2,0.500000,2.500000,0.999990,0.001800,474.525584,188.798695,1628.873662
200,0.850000,2,0.700000,1.000000,0.993160,1.578170,388.224256,142.357710,1096.564352
200,0.850000,2,0.700000,1.300000,0.998100,0.393320,391.215108,144.547705,1097.427529
200,0.850000,2,0.700000,1.500000,0.999000,0.159990,390.821976,144.181150,1090.181041
200,0.850000,2,0.700000,2.000000,0.999910,0.018000,388.319192,150.000907,1108.575666
200,0.850000,2,0.700000,2.500000,1.000000,0.001950,401.800439,158.671815,1098.601743
200,0.850000,2,0.800000,1.000000,0.994520,1.589260,355.729325,137.924359,848.776692
200,0.850000,2,0.800000,1.300000,0.998540,0.392760,355.497143,140.768590,851.041398
200,0.850000,2,0.800000,1.500000,0.999100,0.160410,360.026841,139.198125,850.006940
200,0.850000,2,0.800000,2.000000,0.999900,0.017110,363.469349,141.094533,869.273221
200,0.850000,2,0.800000,2.500000,0.999980,0.001910,351.103288,122.939333,901.059495
200,0.850000,2,0.900000,1.000000,0.995130,1.572710,329.643209,133.986722,697.808567
200,0.850000,2,0.900000,1.300000,0.998530,0.397780,330.241182,135.978289,694.431667
200,0.850000,2,0.900000,1.500000,0.999370,0.160300,333.155840,135.603836,694.212145
200,0.850000,2,0.900000,2.000000,0.999940,0.017260,333.384354,138.408637,718.591244
200,0.850000,2,0.900000,2.500000,0.999990,0.001700,343.432304,138.356307,650.959767
200,0.850000,2,0.950000,1.000000,0.995740,1.592510,319.173051,131.755088,532.673346
200,0.850000,2,0.950000,1.300000,0.998630,0.397810,321.582847,135.383985,534.256152
200,0.850000,2,0.950000,1.500000,0.999400,0.162340,317.759889,135.171760,535.880859
